S07SNTL2_Iron_oxide_GDS810_(Mars)_blk_ASDFRa_AREF.txt,impervious,0.01452,0.01502,0.01637,0.01659,0.01602,0.01568,0.01608,0.04728
S07SNTL2_Iron_Oxide_SA-480665_gamma_ASDHRa_AREF.txt,impervious,0.02309,0.05527,0.18963,0.33392,0.31729,0.30515,0.27801,0.14557
S07SNTL2_Iron_Powder_SA-267953_lt10_um_ASDHRa_AREF.txt,impervious,0.11303,0.11331,0.11594,0.12252,0.12598,0.12788,0.17466,0.11953
S07SNTL2_Iron_Sulfide_Cerac-I-1047_ASDHRa_AREF.txt,impervious,0.03065,0.03483,0.03593,0.03358,0.03188,0.03089,0.02907,0.04092
S07SNTL2_IronPowder_SA-209309_325mesh_ASDFRa_AREF.txt,impervious,0.12536,0.12744,0.13195,0.1392,0.14324,0.14572,0.20086,0.06181
S07SNTL2_Italian_burnt_sienna_GDS812_ASDFRa_AREF.txt,impervious,0.01567,0.03107,0.11893,0.16839,0.1626,0.15953,0.34548,0.06631
S07SNTL2_Italian_nat_sienna_GDS805_ASDFRa_AREF.txt,impervious,0.06257,0.1398,0.23282,0.2956,0.27038,0.25551,0.53124,0.10214
S07SNTL2_Kerogen_BK-Cornell_BECKa_AREF.txt,impervious,0.01371,0.01581,0.02218,0.03239,0.03509,0.03669,0.03936,0.05925
S07SNTL2_Lazurite_GDS792_RussianPrem_ASDFRa_AREF.txt,impervious,0.21421,0.0923,0.10853,0.34725,0.37628,0.39118,0.56781,0.30542
S07SNTL2_Malachite_GDS801_synthetic_ASDFRa_AREF.txt,impervious,0.38154,0.34534,0.15261,0.10911,0.11077,0.11269,0.33389,0.08114
S07SNTL2_Manganese_violet_GDS804_ASDFRa_AREF.txt,impervious,0.05038,0.02549,0.19673,0.18274,0.16362,0.15468,0.39135,0.06535
S07SNTL2_Melting_snow_mSnw01a_ASDFRa_AREF.txt,impervious,0.83231407,0.83241266,0.81931567,0.78071541,0.75882363,0.74676955,0.018010845,0.013909211
S07SNTL2_Melting_snow_mSnw01a+0.5_veg_ASDFRa_AREF.txt,impervious,0.44492099,0.4656812,0.43663645,0.66091812,0.65549874,0.65156806,0.09711735,0.043557215
S07SNTL2_Melting_snow_mSnw03_ASDFRa_AREF.txt,impervious,0.72194707,0.72293973,0.71370548,0.6697408,0.6486938,0.63610482,0.011601371,0.00846958
S07SNTL2_Melting_snow_mSnw03+0.5_veg_ASDFRa_AREF.txt,impervious,0.38973752,0.41094482,0.38383126,0.6054306,0.60043377,0.59623581,0.093912601,0.040837392
S07SNTL2_Melting_snow_mSnw04_ASDFRa_AREF.txt,impervious,0.66614217,0.66798067,0.65939909,0.6133458,0.59278059,0.58067882,0.011531774,0.008329784
S07SNTL2_Melting_snow_mSnw05_ASDFRa_AREF.txt,impervious,0.62573284,0.62801427,0.6198768,0.57576507,0.55588502,0.54407024,0.010876198,0.00740442
S07SNTL2_Melting_snow_mSnw08_ASDFRa_AREF.txt,impervious,0.60570425,0.61436027,0.60526264,0.54018897,0.51202583,0.49471375,0.008458383,0.006160095
S07SNTL2_Melting_snow_mSnw08+0.5_veg_ASDFRa_AREF.txt,impervious,0.33161625,0.356655,0.32960987,0.54065478,0.53209978,0.52554011,0.092341132,0.039682657
S07SNTL2_Melting_snow_mSnw09_(slush)_ASDFRa_AREF.txt,impervious,0.58008111,0.59246629,0.58066541,0.48751092,0.45240092,0.42754081,0.007432737,0.005649864
S07SNTL2_Melting_snow_mSnw09+0.5_veg_ASDFRa_AREF.txt,impervious,0.31880468,0.34570801,0.31731129,0.51431572,0.50228727,0.49195358,0.091828309,0.039427541
S07SNTL2_Melting_snow_mSnw12_(slush)_ASDFRa_AREF.txt,impervious,0.56607461,0.57819664,0.55941731,0.4439162,0.40391359,0.37436908,0.007186044,0.006409837
S07SNTL2_Melting_snow_mSnw14_(slush)_ASDFRa_AREF.txt,impervious,0.50399005,0.51411545,0.49321711,0.37667406,0.34148157,0.31440067,0.006362747,0.005215431
S07SNTL2_Melting_snow_mSnw15_(slush)_ASDFRa_AREF.txt,impervious,0.25165698,0.25617516,0.24576493,0.19565947,0.18002318,0.16741227,0.004985716,0.004076851
